Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status
"""python simpy_test.py""",1.98,0.0,100%,0:01.99,0.0,0.0,0.0,0.0,27244.0,0.0,0.0,5489.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.01,100%,0:01.88,0.0,0.0,0.0,0.0,27308.0,0.0,0.0,5496.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,99%,0:01.94,0.0,0.0,0.0,0.0,27420.0,0.0,0.0,5492.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.01,100%,0:01.96,0.0,0.0,0.0,0.0,27280.0,0.0,0.0,5488.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.0,99%,0:01.91,0.0,0.0,0.0,0.0,27416.0,0.0,0.0,5490.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,100%,0:01.95,0.0,0.0,0.0,0.0,27236.0,0.0,0.0,5489.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.0,100%,0:01.93,0.0,0.0,0.0,0.0,27188.0,0.0,0.0,5492.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.01,0.0,100%,0:02.01,0.0,0.0,0.0,0.0,27060.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,100%,0:01.91,0.0,0.0,0.0,0.0,27292.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.99,0.01,99%,0:02.00,0.0,0.0,0.0,0.0,27024.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.0,100%,0:01.93,0.0,0.0,0.0,0.0,27120.0,0.0,0.0,5487.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.0,100%,0:01.92,0.0,0.0,0.0,0.0,27380.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.0,100%,0:01.96,0.0,0.0,0.0,0.0,27304.0,0.0,0.0,5494.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,99%,0:01.95,0.0,0.0,0.0,0.0,27184.0,0.0,0.0,5491.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.07,0.0,99%,0:02.08,0.0,0.0,0.0,0.0,27136.0,0.0,0.0,5485.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.0,100%,0:01.94,0.0,0.0,0.0,0.0,27248.0,0.0,0.0,5486.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,99%,0:01.96,0.0,0.0,0.0,0.0,27296.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.0,99%,0:01.90,0.0,0.0,0.0,0.0,27268.0,0.0,0.0,5491.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.84,0.01,99%,0:01.85,0.0,0.0,0.0,0.0,27392.0,0.0,0.0,5495.0,1.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.82,0.01,99%,0:01.84,0.0,0.0,0.0,0.0,27148.0,0.0,0.0,5491.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,99%,0:01.92,0.0,0.0,0.0,0.0,27360.0,0.0,0.0,5495.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,99%,0:01.94,0.0,0.0,0.0,0.0,27328.0,0.0,0.0,5493.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,100%,0:01.95,0.0,0.0,0.0,0.0,27216.0,0.0,0.0,5490.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.0,0.01,99%,0:02.01,0.0,0.0,0.0,0.0,27020.0,0.0,0.0,5487.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.0,99%,0:01.93,0.0,0.0,0.0,0.0,26960.0,0.0,0.0,5489.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,27236.0,0.0,0.0,5491.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.0,0.0,100%,0:02.01,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,5494.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.01,0.01,99%,0:02.02,0.0,0.0,0.0,0.0,27336.0,0.0,0.0,5493.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.0,100%,0:01.99,0.0,0.0,0.0,0.0,27156.0,0.0,0.0,5492.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,99%,0:01.95,0.0,0.0,0.0,0.0,27244.0,0.0,0.0,5489.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.02,0.01,100%,0:02.04,0.0,0.0,0.0,0.0,27396.0,0.0,0.0,5490.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.0,99%,0:01.94,0.0,0.0,0.0,0.0,27192.0,0.0,0.0,5491.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.01,99%,0:01.96,0.0,0.0,0.0,0.0,26912.0,0.0,0.0,5488.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,26928.0,0.0,0.0,5490.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.0,100%,0:01.96,0.0,0.0,0.0,0.0,27076.0,0.0,0.0,5492.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.0,100%,0:01.92,0.0,0.0,0.0,0.0,26976.0,0.0,0.0,5488.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.01,99%,0:01.96,0.0,0.0,0.0,0.0,27264.0,0.0,0.0,5490.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.0,100%,0:01.90,0.0,0.0,0.0,0.0,27024.0,0.0,0.0,5489.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.01,99%,0:02.00,0.0,0.0,0.0,0.0,27012.0,0.0,0.0,5490.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,99%,0:01.92,0.0,0.0,0.0,0.0,27396.0,0.0,0.0,5489.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,100%,0:01.96,0.0,0.0,0.0,0.0,27016.0,0.0,0.0,5490.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.02,100%,0:02.00,0.0,0.0,0.0,0.0,27156.0,0.0,0.0,5491.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.02,99%,0:01.95,0.0,0.0,0.0,0.0,26980.0,0.0,0.0,5492.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.0,99%,0:01.91,0.0,0.0,0.0,0.0,27044.0,0.0,0.0,5491.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.01,100%,0:01.97,0.0,0.0,0.0,0.0,27248.0,0.0,0.0,5492.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.01,100%,0:01.99,0.0,0.0,0.0,0.0,27124.0,0.0,0.0,5490.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.15,0.01,100%,0:02.16,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,5495.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,99%,0:01.96,0.0,0.0,0.0,0.0,27056.0,0.0,0.0,5490.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.99,0.02,100%,0:02.01,0.0,0.0,0.0,0.0,27292.0,0.0,0.0,5489.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.01,99%,0:01.92,0.0,0.0,0.0,0.0,27224.0,0.0,0.0,5490.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,100%,0:01.95,0.0,0.0,0.0,0.0,27108.0,0.0,0.0,5491.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.03,99%,0:01.93,0.0,0.0,0.0,0.0,27200.0,0.0,0.0,5494.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.02,100%,0:01.92,0.0,0.0,0.0,0.0,27224.0,0.0,0.0,5490.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.01,99%,0:01.99,0.0,0.0,0.0,0.0,27388.0,0.0,0.0,5493.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.84,0.0,100%,0:01.84,0.0,0.0,0.0,0.0,27112.0,0.0,0.0,5491.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.0,100%,0:01.91,0.0,0.0,0.0,0.0,27060.0,0.0,0.0,5485.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.01,99%,0:01.90,0.0,0.0,0.0,0.0,27064.0,0.0,0.0,5485.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,100%,0:01.91,0.0,0.0,0.0,0.0,27268.0,0.0,0.0,5491.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.0,100%,0:01.91,0.0,0.0,0.0,0.0,27020.0,0.0,0.0,5488.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.0,100%,0:01.91,0.0,0.0,0.0,0.0,27208.0,0.0,0.0,5491.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.78,0.01,99%,0:01.79,0.0,0.0,0.0,0.0,27040.0,0.0,0.0,5490.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.83,0.0,99%,0:01.84,0.0,0.0,0.0,0.0,27264.0,0.0,0.0,5490.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.08,0.01,100%,0:02.10,0.0,0.0,0.0,0.0,27364.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.0,99%,0:01.99,0.0,0.0,0.0,0.0,27292.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.01,99%,0:01.97,0.0,0.0,0.0,0.0,27312.0,0.0,0.0,5489.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.0,99%,0:01.94,0.0,0.0,0.0,0.0,27136.0,0.0,0.0,5486.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,27296.0,0.0,0.0,5492.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.02,99%,0:01.94,0.0,0.0,0.0,0.0,27008.0,0.0,0.0,5488.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.82,0.0,99%,0:01.83,0.0,0.0,0.0,0.0,26968.0,0.0,0.0,5489.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.02,100%,0:01.96,0.0,0.0,0.0,0.0,27108.0,0.0,0.0,5489.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.97,0.01,99%,0:01.99,0.0,0.0,0.0,0.0,27256.0,0.0,0.0,5487.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,99%,0:01.94,0.0,0.0,0.0,0.0,27208.0,0.0,0.0,5492.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.01,99%,0:01.95,0.0,0.0,0.0,0.0,27376.0,0.0,0.0,5490.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.97,0.01,99%,0:01.98,0.0,0.0,0.0,0.0,27028.0,0.0,0.0,5489.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.81,0.0,99%,0:01.82,0.0,0.0,0.0,0.0,27228.0,0.0,0.0,5491.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.81,0.0,99%,0:01.82,0.0,0.0,0.0,0.0,27192.0,0.0,0.0,5491.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.97,0.02,99%,0:01.99,0.0,0.0,0.0,0.0,27108.0,0.0,0.0,5489.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,100%,0:01.95,0.0,0.0,0.0,0.0,27284.0,0.0,0.0,5489.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.98,0.01,100%,0:01.99,0.0,0.0,0.0,0.0,27348.0,0.0,0.0,5491.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.0,99%,0:01.97,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,5491.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.01,99%,0:01.90,0.0,0.0,0.0,0.0,27392.0,0.0,0.0,5494.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.04,0.0,100%,0:02.04,0.0,0.0,0.0,0.0,27216.0,0.0,0.0,5490.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.01,99%,0:01.93,0.0,0.0,0.0,0.0,27260.0,0.0,0.0,5490.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,100%,0:01.95,0.0,0.0,0.0,0.0,27312.0,0.0,0.0,5494.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.02,100%,0:01.92,0.0,0.0,0.0,0.0,27156.0,0.0,0.0,5486.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.01,99%,0:01.92,0.0,0.0,0.0,0.0,27232.0,0.0,0.0,5490.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.0,100%,0:01.92,0.0,0.0,0.0,0.0,27220.0,0.0,0.0,5491.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.0,99%,0:01.89,0.0,0.0,0.0,0.0,27204.0,0.0,0.0,5492.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,99%,0:01.91,0.0,0.0,0.0,0.0,27148.0,0.0,0.0,5493.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.0,99%,0:01.89,0.0,0.0,0.0,0.0,27088.0,0.0,0.0,5491.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.0,99%,0:01.88,0.0,0.0,0.0,0.0,27240.0,0.0,0.0,5493.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,27104.0,0.0,0.0,5490.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.0,99%,0:01.95,0.0,0.0,0.0,0.0,27264.0,0.0,0.0,5491.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.0,99%,0:01.89,0.0,0.0,0.0,0.0,27144.0,0.0,0.0,5492.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.02,100%,0:01.93,0.0,0.0,0.0,0.0,27204.0,0.0,0.0,5491.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.16,0.02,100%,0:02.19,0.0,0.0,0.0,0.0,27268.0,0.0,0.0,5492.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.0,99%,0:01.89,0.0,0.0,0.0,0.0,27320.0,0.0,0.0,5493.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.01,99%,0:01.95,0.0,0.0,0.0,0.0,27200.0,0.0,0.0,5491.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.0,100%,0:01.94,0.0,0.0,0.0,0.0,27108.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.01,99%,0:01.94,0.0,0.0,0.0,0.0,27284.0,0.0,0.0,5490.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.01,99%,0:01.90,0.0,0.0,0.0,0.0,27116.0,0.0,0.0,5492.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.97,0.01,99%,0:01.98,0.0,0.0,0.0,0.0,27012.0,0.0,0.0,5490.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.0,99%,0:01.96,0.0,0.0,0.0,0.0,27272.0,0.0,0.0,5491.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.8,0.0,99%,0:01.81,0.0,0.0,0.0,0.0,27052.0,0.0,0.0,5490.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.8,0.0,99%,0:01.81,0.0,0.0,0.0,0.0,27212.0,0.0,0.0,5490.0,1.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.89,0.0,100%,0:01.89,0.0,0.0,0.0,0.0,27164.0,0.0,0.0,5490.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.0,99%,0:01.91,0.0,0.0,0.0,0.0,27012.0,0.0,0.0,5489.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.01,99%,0:01.95,0.0,0.0,0.0,0.0,27272.0,0.0,0.0,5491.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.0,99%,0:01.94,0.0,0.0,0.0,0.0,27232.0,0.0,0.0,5492.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.93,0.0,99%,0:01.93,0.0,0.0,0.0,0.0,27152.0,0.0,0.0,5493.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.86,0.0,100%,0:01.86,0.0,0.0,0.0,0.0,27340.0,0.0,0.0,5490.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.02,0.0,100%,0:02.03,0.0,0.0,0.0,0.0,27336.0,0.0,0.0,5494.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.04,0.0,100%,0:02.04,0.0,0.0,0.0,0.0,27116.0,0.0,0.0,5494.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.88,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,27316.0,0.0,0.0,5494.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.95,0.0,100%,0:01.96,0.0,0.0,0.0,0.0,27212.0,0.0,0.0,5490.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.01,99%,0:01.95,0.0,0.0,0.0,0.0,27268.0,0.0,0.0,5490.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.78,0.01,99%,0:01.80,0.0,0.0,0.0,0.0,27124.0,0.0,0.0,5490.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.9,0.01,99%,0:01.92,0.0,0.0,0.0,0.0,27308.0,0.0,0.0,5487.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.01,99%,0:01.89,0.0,0.0,0.0,0.0,27172.0,0.0,0.0,5488.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.0,99%,0:01.87,0.0,0.0,0.0,0.0,27028.0,0.0,0.0,5489.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.82,0.01,99%,0:01.85,0.0,0.0,0.0,0.0,27212.0,0.0,0.0,5486.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.01,100%,0:01.97,0.0,0.0,0.0,0.0,27020.0,0.0,0.0,5490.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.02,0.0,100%,0:02.03,0.0,0.0,0.0,0.0,27344.0,0.0,0.0,5492.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.87,0.01,100%,0:01.88,0.0,0.0,0.0,0.0,27060.0,0.0,0.0,5492.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.86,0.02,99%,0:01.89,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,5489.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.91,0.0,100%,0:01.92,0.0,0.0,0.0,0.0,26936.0,0.0,0.0,5488.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.94,0.01,100%,0:01.96,0.0,0.0,0.0,0.0,27292.0,0.0,0.0,5488.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.02,100%,0:01.98,0.0,0.0,0.0,0.0,27292.0,0.0,0.0,5494.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",2.07,0.02,99%,0:02.09,0.0,0.0,0.0,0.0,27224.0,0.0,0.0,5487.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.96,0.0,99%,0:01.97,0.0,0.0,0.0,0.0,27316.0,0.0,0.0,5491.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.01,100%,0:01.93,0.0,0.0,0.0,0.0,27268.0,0.0,0.0,5491.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""python simpy_test.py""",1.92,0.01,99%,0:01.94,0.0,0.0,0.0,0.0,27316.0,0.0,0.0,5491.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
