Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status
"""./rust_mm1""",0.1,0.0,99%,0:00.11,0.0,0.0,0.0,0.0,3328.0,0.0,0.0,1745.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3228.0,0.0,0.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3320.0,0.0,0.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3328.0,0.0,0.0,291.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.14,0.0,100%,0:00.14,0.0,0.0,0.0,0.0,3316.0,0.0,0.0,1748.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3176.0,0.0,0.0,1743.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3228.0,0.0,0.0,285.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.11,0.0,0.0,0.0,0.0,3368.0,0.0,0.0,1747.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3452.0,0.0,0.0,834.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3292.0,0.0,0.0,1747.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,1755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3236.0,0.0,0.0,1752.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3364.0,0.0,0.0,289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3348.0,0.0,0.0,1744.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,1742.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,1740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,1746.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3436.0,0.0,0.0,900.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,288.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3456.0,0.0,0.0,458.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,294.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.14,0.0,100%,0:00.14,0.0,0.0,0.0,0.0,3348.0,0.0,0.0,1745.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3296.0,0.0,0.0,1742.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3336.0,0.0,0.0,1745.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,1745.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3336.0,0.0,0.0,1739.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3216.0,0.0,0.0,1736.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,98%,0:00.10,0.0,0.0,0.0,0.0,3412.0,0.0,0.0,291.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3380.0,0.0,0.0,1741.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3264.0,0.0,0.0,1738.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3328.0,0.0,0.0,1739.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1754.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,287.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3284.0,0.0,0.0,337.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3440.0,0.0,0.0,341.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3256.0,0.0,0.0,1754.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3188.0,0.0,0.0,1747.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,339.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3440.0,0.0,0.0,293.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3252.0,0.0,0.0,1606.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1604.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3324.0,0.0,0.0,291.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,1749.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3396.0,0.0,0.0,339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,1742.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3316.0,0.0,0.0,1749.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,1746.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3268.0,0.0,0.0,1745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3372.0,0.0,0.0,427.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,340.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,99%,0:00.12,0.0,0.0,0.0,0.0,3120.0,0.0,0.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3316.0,0.0,0.0,1735.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3352.0,0.0,0.0,1754.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3316.0,0.0,0.0,1750.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3348.0,0.0,0.0,1741.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.14,0.0,0.0,0.0,0.0,3276.0,0.0,0.0,1753.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3324.0,0.0,0.0,1018.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3268.0,0.0,0.0,1749.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,1750.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3256.0,0.0,0.0,1749.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.01,100%,0:00.14,0.0,0.0,0.0,0.0,3356.0,0.0,0.0,1749.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,1740.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3436.0,0.0,0.0,1470.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,1744.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3224.0,0.0,0.0,1740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,291.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,293.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,100%,0:00.12,0.0,0.0,0.0,0.0,3372.0,0.0,0.0,291.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,1742.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3464.0,0.0,0.0,410.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3204.0,0.0,0.0,1747.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3440.0,0.0,0.0,293.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3212.0,0.0,0.0,1514.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,429.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3332.0,0.0,0.0,289.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,290.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3364.0,0.0,0.0,1742.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,98%,0:00.11,0.0,0.0,0.0,0.0,3232.0,0.0,0.0,1748.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3224.0,0.0,0.0,1743.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,1753.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3452.0,0.0,0.0,292.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.11,0.0,0.0,0.0,0.0,3160.0,0.0,0.0,561.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3332.0,0.0,0.0,482.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3268.0,0.0,0.0,1753.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,672.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.14,0.0,100%,0:00.14,0.0,0.0,0.0,0.0,3264.0,0.0,0.0,1749.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3124.0,0.0,0.0,1746.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.01,99%,0:00.13,0.0,0.0,0.0,0.0,3556.0,0.0,0.0,599.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.11,0.0,0.0,0.0,0.0,3308.0,0.0,0.0,1748.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,1748.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3396.0,0.0,0.0,896.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3132.0,0.0,0.0,1753.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3376.0,0.0,0.0,1719.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,1548.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3496.0,0.0,0.0,295.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3320.0,0.0,0.0,1745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3292.0,0.0,0.0,288.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3292.0,0.0,0.0,1757.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3364.0,0.0,0.0,1469.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3256.0,0.0,0.0,287.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,1747.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,296.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.12,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3328.0,0.0,0.0,1741.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3256.0,0.0,0.0,1747.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3344.0,0.0,0.0,289.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3296.0,0.0,0.0,1743.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3268.0,0.0,0.0,1755.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3244.0,0.0,0.0,1788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3108.0,0.0,0.0,1737.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3532.0,0.0,0.0,345.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,1563.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,1744.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3372.0,0.0,0.0,1737.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3292.0,0.0,0.0,1748.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,99%,0:00.10,0.0,0.0,0.0,0.0,3448.0,0.0,0.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3348.0,0.0,0.0,1753.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3440.0,0.0,0.0,486.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3356.0,0.0,0.0,1746.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,1746.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3352.0,0.0,0.0,1750.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,1740.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.14,0.0,100%,0:00.14,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,1743.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.14,0.0,100%,0:00.14,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,1756.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3248.0,0.0,0.0,1731.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,100%,0:00.13,0.0,0.0,0.0,0.0,3496.0,0.0,0.0,295.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,98%,0:00.10,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,1744.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3332.0,0.0,0.0,338.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3384.0,0.0,0.0,1752.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3336.0,0.0,0.0,1750.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3388.0,0.0,0.0,291.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.1,0.0,100%,0:00.10,0.0,0.0,0.0,0.0,3572.0,0.0,0.0,597.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.13,0.0,99%,0:00.13,0.0,0.0,0.0,0.0,3576.0,0.0,0.0,518.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""./rust_mm1""",0.11,0.0,100%,0:00.11,0.0,0.0,0.0,0.0,3432.0,0.0,0.0,372.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
